Scenario - FingerMapping_SBS_T3_12.8mins_1A_TR4s
Logfile written - 07/06/2020 11:42:28

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

20200706	1	Picture	Instructie	500	0	1	1310066	2	0	next	other	0
20200706	35	Pulse	44	11740827	166738	1
20200706	35	Pulse	44	11763336	189247	1
20200706	35	Pulse	44	11779306	205217	1
20200706	35	Pulse	44	11801825	227736	1
20200706	35	Pulse	44	11817795	243706	1
20200706	35	Pulse	44	11840315	266226	1
20200706	35	Pulse	44	11856284	282195	1
20200706	35	Pulse	44	11878804	304715	1
20200706	36	Picture	Baseline	11879168	0	1	315924	2	0	315820	other	0
20200706	36	Pulse	44	11894773	15605	1
20200706	36	Pulse	44	11917293	38125	1
20200706	36	Pulse	44	11933262	54094	1
20200706	36	Pulse	44	11955782	76614	1
20200706	36	Pulse	44	11971751	92583	1
20200706	36	Pulse	44	11994271	115103	1
20200706	36	Pulse	44	12010241	131073	1
20200706	36	Pulse	44	12032760	153592	1
20200706	36	Pulse	44	12048730	169562	1
20200706	36	Pulse	44	12071249	192081	1
20200706	36	Pulse	44	12087219	208051	1
20200706	36	Pulse	44	12109738	230570	1
20200706	36	Pulse	44	12125708	246540	1
20200706	36	Pulse	44	12148218	269050	1
20200706	36	Pulse	44	12164197	285029	1
20200706	36	Pulse	44	12186707	307539	1
20200706	37	Sound	R D4 tip	12195676	0	1			0		other	0
20200706	37	Pulse	44	12202686	7010	1
20200706	37	Pulse	44	12225196	29520	1
20200706	37	Pulse	44	12241175	45499	1
20200706	37	Pulse	44	12263685	68009	1
20200706	37	Pulse	44	12279654	83978	1
20200706	37	Pulse	44	12302174	106498	1
20200706	37	Pulse	44	12318143	122467	1
20200706	37	Pulse	44	12340663	144987	1
20200706	37	Pulse	44	12356632	160956	1
20200706	37	Pulse	44	12379152	183476	1
20200706	37	Pulse	44	12395122	199446	1
20200706	37	Pulse	44	12417641	221965	1
20200706	37	Pulse	44	12433611	237935	1
20200706	37	Pulse	44	12456130	260454	1
20200706	37	Pulse	44	12472100	276424	1
20200706	37	Pulse	44	12494619	298943	1
20200706	38	Picture	Baseline	12500841	0	1	315923	3	0	315820	other	0
20200706	38	Pulse	44	12510589	9748	1
20200706	38	Pulse	44	12533108	32267	1
20200706	38	Pulse	44	12549078	48237	1
20200706	38	Pulse	44	12571598	70757	1
20200706	38	Pulse	44	12587567	86726	1
20200706	38	Pulse	44	12610087	109246	1
20200706	38	Pulse	44	12626056	125215	1
20200706	38	Pulse	44	12648566	147725	1
20200706	38	Pulse	44	12664545	163704	1
20200706	38	Pulse	44	12687055	186214	1
20200706	38	Pulse	44	12703034	202193	1
20200706	38	Pulse	44	12725544	224703	1
20200706	38	Pulse	44	12741524	240683	1
20200706	38	Pulse	44	12764033	263192	1
20200706	38	Pulse	44	12780003	279162	1
20200706	38	Pulse	44	12802522	301681	1
20200706	39	Sound	R D3 tip	12817369	0	1			0		other	0
20200706	39	Pulse	44	12818492	1123	1
20200706	39	Pulse	44	12841011	23642	1
20200706	39	Pulse	44	12856981	39612	1
20200706	39	Pulse	44	12879500	62131	1
20200706	39	Pulse	44	12895470	78101	1
20200706	39	Quit		13103470	286101
