0.3411 	WARNING 	Movie2 stim could not be imported and won't be available
1179.1514 	DATA 	Keypress: t
1181.4232 	DATA 	Keypress: t
1183.6953 	DATA 	Keypress: t
1185.9672 	DATA 	Keypress: t
1188.2391 	DATA 	Keypress: t
1190.5111 	DATA 	Keypress: t
1192.7830 	DATA 	Keypress: t
1195.0548 	DATA 	Keypress: t
1197.3269 	DATA 	Keypress: t
1199.5988 	DATA 	Keypress: t
1201.8708 	DATA 	Keypress: t
1204.1427 	DATA 	Keypress: t
1206.4145 	DATA 	Keypress: t
1208.6866 	DATA 	Keypress: t
1210.9586 	DATA 	Keypress: t
1213.2304 	DATA 	Keypress: t
1215.5024 	DATA 	Keypress: t
1217.7743 	DATA 	Keypress: t
1220.0463 	DATA 	Keypress: t
1222.3182 	DATA 	Keypress: t
1224.5901 	DATA 	Keypress: t
1226.8621 	DATA 	Keypress: t
1229.1340 	DATA 	Keypress: t
1231.4060 	DATA 	Keypress: t
1233.6779 	DATA 	Keypress: t
1235.9499 	DATA 	Keypress: t
1238.2218 	DATA 	Keypress: t
1240.4938 	DATA 	Keypress: t
1242.7656 	DATA 	Keypress: t
1245.0375 	DATA 	Keypress: t
1247.3105 	DATA 	Keypress: t
1249.5825 	DATA 	Keypress: t
1251.8544 	DATA 	Keypress: t
1254.1264 	DATA 	Keypress: t
1256.3984 	DATA 	Keypress: t
1258.6702 	DATA 	Keypress: t
1260.9422 	DATA 	Keypress: t
1263.2141 	DATA 	Keypress: t
1265.4861 	DATA 	Keypress: t
1267.7581 	DATA 	Keypress: t
1270.0300 	DATA 	Keypress: t
1272.3019 	DATA 	Keypress: t
1274.5738 	DATA 	Keypress: t
1276.8458 	DATA 	Keypress: t
1279.1177 	DATA 	Keypress: t
1281.3897 	DATA 	Keypress: t
1283.6616 	DATA 	Keypress: t
1285.9336 	DATA 	Keypress: t
1288.2055 	DATA 	Keypress: t
1290.4774 	DATA 	Keypress: t
1292.7494 	DATA 	Keypress: t
1295.0213 	DATA 	Keypress: t
1297.2933 	DATA 	Keypress: t
1299.5651 	DATA 	Keypress: t
1301.8371 	DATA 	Keypress: t
1304.1090 	DATA 	Keypress: t
1306.3810 	DATA 	Keypress: t
1308.6529 	DATA 	Keypress: t
1310.9249 	DATA 	Keypress: t
1313.1968 	DATA 	Keypress: t
1315.4688 	DATA 	Keypress: t
1317.7408 	DATA 	Keypress: t
1320.0126 	DATA 	Keypress: t
1322.2846 	DATA 	Keypress: t
1324.5565 	DATA 	Keypress: t
1326.8285 	DATA 	Keypress: t
1329.1004 	DATA 	Keypress: t
1331.3733 	DATA 	Keypress: t
1333.6453 	DATA 	Keypress: t
1335.9172 	DATA 	Keypress: t
1338.1891 	DATA 	Keypress: t
1340.4611 	DATA 	Keypress: t
1342.7330 	DATA 	Keypress: t
1345.0050 	DATA 	Keypress: t
1347.2769 	DATA 	Keypress: t
1349.5488 	DATA 	Keypress: t
1351.8208 	DATA 	Keypress: t
1354.0927 	DATA 	Keypress: t
1356.3647 	DATA 	Keypress: t
1358.6365 	DATA 	Keypress: t
1360.9086 	DATA 	Keypress: t
1363.1804 	DATA 	Keypress: t
1365.4524 	DATA 	Keypress: t
1367.7243 	DATA 	Keypress: t
1369.9963 	DATA 	Keypress: t
1372.2682 	DATA 	Keypress: t
1374.5402 	DATA 	Keypress: t
1376.8122 	DATA 	Keypress: t
1379.0841 	DATA 	Keypress: t
1381.3560 	DATA 	Keypress: t
1383.6279 	DATA 	Keypress: t
1385.8999 	DATA 	Keypress: t
1388.1718 	DATA 	Keypress: t
1390.4437 	DATA 	Keypress: t
1392.7157 	DATA 	Keypress: t
1394.9877 	DATA 	Keypress: t
1397.2600 	DATA 	Keypress: t
1399.5315 	DATA 	Keypress: t
1401.8035 	DATA 	Keypress: t
1404.0754 	DATA 	Keypress: t
1406.3474 	DATA 	Keypress: t
1408.6193 	DATA 	Keypress: t
1410.8923 	DATA 	Keypress: t
1413.1641 	DATA 	Keypress: t
1415.4362 	DATA 	Keypress: t
1417.7081 	DATA 	Keypress: t
1419.9800 	DATA 	Keypress: t
1422.2519 	DATA 	Keypress: t
1424.5238 	DATA 	Keypress: t
1426.7958 	DATA 	Keypress: t
1429.0677 	DATA 	Keypress: t
1431.3397 	DATA 	Keypress: t
1433.6117 	DATA 	Keypress: t
1435.8836 	DATA 	Keypress: t
1438.1555 	DATA 	Keypress: t
1440.4274 	DATA 	Keypress: t
1442.6994 	DATA 	Keypress: t
1444.9713 	DATA 	Keypress: t
1447.2433 	DATA 	Keypress: t
1449.5151 	DATA 	Keypress: t
1451.7872 	DATA 	Keypress: t
1454.0591 	DATA 	Keypress: t
1456.3310 	DATA 	Keypress: t
1458.6029 	DATA 	Keypress: t
1460.8749 	DATA 	Keypress: t
1463.1468 	DATA 	Keypress: t
1465.4188 	DATA 	Keypress: t
1467.6907 	DATA 	Keypress: t
1469.9627 	DATA 	Keypress: t
1472.2346 	DATA 	Keypress: t
1474.5065 	DATA 	Keypress: t
1476.7786 	DATA 	Keypress: t
1479.0504 	DATA 	Keypress: t
1481.3223 	DATA 	Keypress: t
1483.5944 	DATA 	Keypress: t
1485.8662 	DATA 	Keypress: t
1488.1382 	DATA 	Keypress: t
1490.4111 	DATA 	Keypress: t
1492.6830 	DATA 	Keypress: t
1494.9549 	DATA 	Keypress: t
1497.2270 	DATA 	Keypress: t
1499.4989 	DATA 	Keypress: t
1501.7708 	DATA 	Keypress: t
1504.0427 	DATA 	Keypress: t
1506.3147 	DATA 	Keypress: t
1508.5866 	DATA 	Keypress: t
1510.8586 	DATA 	Keypress: t
1513.1305 	DATA 	Keypress: t
1515.4024 	DATA 	Keypress: t
1517.6744 	DATA 	Keypress: t
1519.9463 	DATA 	Keypress: t
1522.2183 	DATA 	Keypress: t
1524.4902 	DATA 	Keypress: t
1526.7621 	DATA 	Keypress: t
1529.0341 	DATA 	Keypress: t
1531.3060 	DATA 	Keypress: t
1533.5779 	DATA 	Keypress: t
1535.8498 	DATA 	Keypress: t
1538.1217 	DATA 	Keypress: t
1540.3937 	DATA 	Keypress: t
1542.6658 	DATA 	Keypress: t
1544.9376 	DATA 	Keypress: t
1547.2096 	DATA 	Keypress: t
1549.4815 	DATA 	Keypress: t
1551.7534 	DATA 	Keypress: t
1554.0254 	DATA 	Keypress: t
1556.2974 	DATA 	Keypress: t
1558.5693 	DATA 	Keypress: t
1560.8413 	DATA 	Keypress: t
1563.1132 	DATA 	Keypress: t
1565.3861 	DATA 	Keypress: t
1567.6581 	DATA 	Keypress: t
1569.9300 	DATA 	Keypress: t
1572.2019 	DATA 	Keypress: t
1574.4739 	DATA 	Keypress: t
1576.7457 	DATA 	Keypress: t
1579.0179 	DATA 	Keypress: t
1581.2897 	DATA 	Keypress: t
1583.5616 	DATA 	Keypress: t
1585.8337 	DATA 	Keypress: t
1588.1055 	DATA 	Keypress: t
1590.3773 	DATA 	Keypress: t
1592.6492 	DATA 	Keypress: t
1594.9212 	DATA 	Keypress: t
1597.1932 	DATA 	Keypress: t
1599.4652 	DATA 	Keypress: t
1601.7371 	DATA 	Keypress: t
1604.0091 	DATA 	Keypress: t
1606.2811 	DATA 	Keypress: t
1608.5529 	DATA 	Keypress: t
1610.8248 	DATA 	Keypress: t
1613.0967 	DATA 	Keypress: t
1615.3687 	DATA 	Keypress: t
1617.6407 	DATA 	Keypress: t
1619.9126 	DATA 	Keypress: t
1622.1844 	DATA 	Keypress: t
1624.4564 	DATA 	Keypress: t
1626.7283 	DATA 	Keypress: t
1629.0005 	DATA 	Keypress: t
1631.2723 	DATA 	Keypress: t
1633.5443 	DATA 	Keypress: t
1635.8161 	DATA 	Keypress: t
1638.0882 	DATA 	Keypress: t
1640.3601 	DATA 	Keypress: t
1642.6321 	DATA 	Keypress: t
1644.9050 	DATA 	Keypress: t
1647.1760 	DATA 	Keypress: t
1649.4489 	DATA 	Keypress: t
1651.7209 	DATA 	Keypress: t
1653.9927 	DATA 	Keypress: t
1656.2647 	DATA 	Keypress: t
1658.5366 	DATA 	Keypress: t
1660.8086 	DATA 	Keypress: t
1663.0805 	DATA 	Keypress: t
1665.3524 	DATA 	Keypress: t
1667.6243 	DATA 	Keypress: t
1669.8963 	DATA 	Keypress: t
1672.1683 	DATA 	Keypress: t
1674.4401 	DATA 	Keypress: t
1676.7122 	DATA 	Keypress: t
